,tanb,Lambda2,Lambda4,uv_ef
2982,1.3095299999999999,1.33196,0.300093,189460.0
2983,0.679582,1.8872799999999998,1.96192,7018.6
2984,1.03872,1.06474,1.85529,91089.0
2985,5.20921,0.282483,1.6029799999999998,10122.0
2986,2.94192,0.126405,0.9632120000000001,131370.0
2987,0.9499129999999999,1.1088799999999999,0.469112,21054.0
2988,0.723223,1.8249400000000002,0.26289,189460.0
2989,2.40956,1.6880700000000002,-0.145181,63159.0
2990,0.9710209999999999,1.46392,0.675318,21054.0
2991,1.34558,1.60991,0.8415389999999999,21054.0
2992,0.958909,0.9913489999999999,0.0375524,21054.0
2993,3.8740699999999997,0.0950706,1.28329,7018.6
2994,1.7599900000000002,1.68755,-0.420475,21054.0
2995,3.95801,0.10896099999999999,1.7843799999999999,3374.3
2996,0.9494379999999999,1.7130900000000002,-1.60348,14599.0
2997,1.36237,0.642484,0.601881,7018.6
2998,1.15115,1.28949,-0.24403200000000003,63159.0
2999,1.87496,0.35224099999999997,0.869872,21054.0
3000,2.07976,0.42765200000000003,0.042016399999999995,91089.0
3001,7.15481,0.352597,1.27034,14599.0
3002,2.1301,0.601051,0.607119,4866.5
3003,1.37527,1.80657,-1.94491,30365.0
3004,2.98695,1.82128,-0.313214,14599.0
3005,11.559000000000001,0.529918,0.691006,91089.0
3006,1.17846,1.53825,0.672467,21054.0
3007,3.17807,0.410106,1.22425,63159.0
3008,0.7285149999999999,1.74343,0.27259099999999997,10122.0
3009,1.7475599999999998,0.691669,0.170207,273250.0
3010,0.8886639999999999,0.6422479999999999,-1.24969,131370.0
3011,0.687483,1.3002200000000002,-0.16852999999999999,14599.0
3012,1.02745,1.48526,-1.04271,21054.0
3013,1.52152,1.24821,1.26599,30365.0
3014,0.721852,1.6809900000000002,-1.02369,91089.0
3015,0.654979,1.40191,1.09525,1622.3
3016,2.37213,0.303448,0.10974600000000001,30365.0
3017,1.51644,1.58111,-1.8984,43793.0
3018,1.24292,0.835651,-0.8907219999999999,568360.0
3019,0.7915439999999999,1.4835200000000002,-0.24375100000000002,21054.0
3020,2.3113,0.671313,1.45479,30365.0
3021,4.53097,0.13206600000000002,1.25353,394080.0
3022,1.1341,1.6655799999999998,-0.8242870000000001,131370.0
3023,1.42305,1.96175,0.932132,10122.0
3024,1.42592,1.9192900000000002,-0.833227,30365.0
3025,2.79738,1.20515,1.5961,2339.7
3026,1.05938,0.55834,0.491882,43793.0
3027,2.46427,1.05342,0.45336499999999996,568360.0
3028,0.9447620000000001,1.38325,-1.2934299999999999,131370.0
3029,1.2778399999999999,1.94775,0.46048900000000004,10122.0
3030,0.985341,1.24342,-0.9769459999999999,63159.0
3031,1.12877,1.2372100000000001,0.147204,10122.0
3032,3.5932,0.558174,-0.0460874,63159.0
3033,1.2158,1.06602,-1.45646,21054.0
3034,1.30987,0.811099,1.77857,3374.3
3035,1.49672,0.844353,0.44634399999999996,131370.0
3036,2.2660099999999996,0.253702,1.50712,14599.0
3037,4.39495,0.231269,0.9995430000000001,7018.6
3038,2.6568,1.579,-0.561167,63159.0
3039,10.914000000000001,0.22380799999999998,1.3547,10122.0
3040,0.946685,1.37477,-0.30740100000000004,43793.0
3041,0.608168,1.7137,1.2019799999999998,7018.6
3042,0.79322,1.40254,1.83848,21054.0
3043,2.0207200000000003,1.06067,1.05395,43793.0
3044,1.39786,1.96803,-1.16316,14599.0
3045,1.31883,1.3959,-0.0801924,273250.0
3046,5.87855,0.42653900000000006,1.9569999999999999,14599.0
3047,15.3289,0.298185,0.47913500000000003,7376300.0
3048,1.05975,0.977957,1.2119,14599.0
3049,3.62868,0.383067,1.7237099999999999,21054.0
3050,1.8243599999999998,0.211497,1.72301,21054.0
3051,1.6557,1.39067,0.758776,131370.0
3052,1.3907100000000001,1.39704,1.69848,43793.0
3053,4.78811,0.0502511,0.292616,819690.0
3054,3.3335,0.148207,-0.30832600000000004,394080.0
3055,4.34933,0.31143200000000004,1.1323,91089.0
3056,0.796977,1.87192,1.91415,4866.5
3057,1.06985,1.56434,0.737269,91089.0
3058,6.7163699999999995,0.432022,-0.00998516,91089.0
3059,1.10449,1.8312700000000002,-1.2157200000000001,7018.6
3060,3.41505,0.021056099999999998,1.8013099999999997,4866.5
3061,4.6984,0.124333,1.42783,63159.0
3062,1.14162,1.4674200000000002,1.95817,14599.0
3063,2.8244,0.30903600000000003,-1.09048,2458900.0
3064,0.626313,1.6694900000000001,-0.779192,3374.3
3065,0.886916,0.497537,-1.24207,3374.3
3066,0.894749,1.3817,-0.030820099999999996,273250.0
3067,0.7171930000000001,1.45855,0.8256100000000001,30365.0
3068,6.5103800000000005,0.21677,1.4727700000000001,43793.0
3069,1.4001,1.34724,-1.40526,273250.0
3070,1.371,0.6832550000000001,-0.12496199999999999,95731000.0
3071,5.9849,0.291616,1.28748,30365.0
3072,13.8735,0.173573,0.162117,273250.0
3073,1.44384,1.20218,0.167599,394080.0
3074,0.9861190000000001,1.11784,1.70825,7018.6
3075,1.25607,1.17492,-1.30759,91089.0
3076,6.03395,0.23060999999999998,1.10368,43793.0
3077,5.96876,0.328763,1.40236,394080.0
3078,1.43412,0.429512,0.36095900000000003,4866.5
3079,3.1562099999999997,0.0476551,0.764281,14599.0
3080,0.705266,0.8871629999999999,1.5969799999999998,14599.0
3081,1.49174,0.7955270000000001,-0.8727889999999999,273250.0
3082,0.534297,1.6402400000000001,-1.13826,1124.9
3083,1.7071599999999998,0.462149,-0.536933,819690.0
3084,1.22722,0.655104,-0.959141,63159.0
3085,0.828153,1.74102,-0.979849,21054.0
3086,0.910848,1.83771,1.61538,4866.5
3087,1.38078,1.55304,0.0940902,14599.0
3088,1.0200200000000001,1.79531,0.3071,21054.0
3089,1.6962400000000002,1.02758,1.81591,3374.3
3090,7.5509,0.26457600000000003,1.5618299999999998,14599.0
3091,3.7115699999999996,0.0905972,1.7284599999999999,30365.0
3092,2.76765,0.592865,0.310632,63159.0
3093,5.97691,0.20877800000000002,-1.8783599999999998,189460.0
3094,17.144000000000002,0.258999,0.697746,22127000.0
3095,0.6740550000000001,1.19839,-0.11295999999999999,2339.7
3096,11.5597,0.209148,1.4499799999999998,1182200.0
3097,1.23765,1.1750200000000002,-0.136054,91089.0
3098,10.9721,0.368181,1.22256,568360.0
3099,5.45046,0.369214,0.319079,21054.0
3100,7.679860000000001,0.28905,1.41059,394080.0
3101,1.72048,0.252785,0.343802,1124.9
3102,0.921334,1.61004,-0.894315,14599.0
3103,2.2082599999999997,0.766889,1.04967,30365.0
3104,1.7270299999999998,0.27510999999999997,0.984849,131370.0
3105,1.01414,1.90208,-0.6349640000000001,21054.0
3106,0.656004,1.54064,1.55007,3374.3
3107,0.779981,1.9566299999999999,-1.57685,14599.0
3108,1.1536600000000001,0.22757,0.721155,30365.0
3109,1.9148599999999998,0.8818969999999999,0.400135,43793.0
3110,1.77948,0.8192219999999999,-0.33783,394080.0
3111,1.44061,1.9542099999999998,0.7684340000000001,7018.6
3112,0.5688310000000001,1.71377,0.359074,1622.3
3113,4.00461,0.341934,1.99246,4866.5
3114,11.9142,0.358096,1.1138700000000001,189460.0
3115,2.0718400000000003,0.395863,0.530537,30365.0
3116,2.20428,0.37692,1.1613200000000001,63159.0
3117,0.8238489999999999,1.49308,0.668028,394080.0
3118,3.6185699999999996,0.156891,0.0830635,819690.0
3119,6.783289999999999,0.30445300000000003,1.52731,4866.5
3120,2.17562,0.13633199999999998,1.40832,10122.0
3121,0.5903189999999999,1.83155,-0.0323086,1622.3
3122,7.30899,0.28939899999999996,-0.353134,131370.0
3123,1.5136100000000001,1.49827,-0.677222,189460.0
3124,1.7980200000000002,0.539836,0.552617,91089.0
3125,1.57105,0.958377,1.6974599999999997,7018.6
3126,3.11634,0.701878,1.4767700000000001,10122.0
3127,1.1250799999999999,0.984245,1.12478,131370.0
3128,3.56446,0.22067199999999998,1.4565700000000001,30365.0
3129,14.5614,0.24051,1.0041799999999999,819690.0
3130,7.1578100000000004,0.180149,1.31572,43793.0
3131,9.367280000000001,0.24299400000000002,0.33692,131370.0
3132,0.6907800000000001,1.70092,0.8109850000000001,7018.6
3133,1.14967,0.25898899999999997,0.896284,7018.6
3134,7.153910000000001,0.240285,0.300211,91089.0
3135,0.523533,1.64828,-0.21257399999999999,1124.9
3136,0.8626370000000001,0.8369270000000001,0.994399,14599.0
3137,0.791234,1.60489,-0.365055,10122.0
3138,1.22241,1.93265,1.03015,14599.0
3139,1.88032,0.43197299999999994,0.6099640000000001,14599.0
3140,1.15041,0.383008,-0.261642,131370.0
3141,0.765672,0.497787,1.7771599999999999,1622.3
3142,2.2439299999999998,0.256278,1.6566299999999998,14599.0
3143,22.7454,0.266333,0.707123,1182200.0
3144,1.0540200000000002,0.9518690000000001,1.18468,10122.0
3145,2.6904,0.34478000000000003,1.24357,3374.3
3146,0.9307040000000001,1.3784399999999999,-0.49538699999999997,3546300.0
3147,1.12574,0.26565,1.75718,1622.3
3148,2.1741,0.360159,1.06713,7018.6
3149,1.80535,0.643085,0.46342700000000003,273250.0
3150,1.18664,0.757238,1.95002,3374.3
3151,2.00373,0.224638,0.378271,7018.6
3152,2.26874,0.339618,0.029728300000000003,66378000.0
3153,1.59241,0.269758,1.61057,131370.0
3154,1.7884900000000001,0.659488,-0.9724709999999999,273250.0
3155,3.7688099999999998,0.08079689999999999,1.9165599999999998,3374.3
3156,2.42407,0.47501099999999996,-0.929592,568360.0
3157,6.88905,0.268858,-0.560702,43793.0
3158,3.5774800000000004,1.61144,0.355129,21054.0
3159,0.883753,0.9439549999999999,1.32886,10122.0
3160,1.6539,0.09264220000000001,1.44337,10122.0
3161,2.34875,0.387646,1.68485,63159.0
3162,2.4277,0.519329,1.66766,819690.0
3163,1.20783,0.663415,0.572563,3546300.0
3164,0.8123319999999999,0.794324,-0.16961099999999998,3374.3
3165,0.793991,1.16442,0.694896,10122.0
3166,7.840330000000001,0.21718800000000002,0.447822,95731000.0
3167,2.4736599999999997,1.06516,1.00444,2339.7
3168,4.55124,0.370897,0.306017,43793.0
3169,2.52875,0.386536,1.12595,394080.0
3170,3.41508,0.579308,0.588589,30365.0
3171,1.11123,1.23669,-0.399675,568360.0
3172,1.49394,1.15202,0.914317,4866.5
3173,40.2004,0.24731599999999998,1.02197,91089.0
3174,3.10491,0.552836,1.69048,14599.0
3175,4.35425,0.194855,0.260205,43793.0
3176,1.12479,1.19125,0.5649529999999999,21054.0
3177,2.39912,0.527379,1.24022,63159.0
3178,7.406460000000001,0.254126,0.5643600000000001,189460.0
3179,0.817893,1.2147700000000001,1.3868200000000002,131370.0
3180,0.8489639999999999,1.65084,1.40803,3374.3
3181,3.48509,0.197505,1.2230299999999998,10122.0
3182,11.5154,0.247829,0.821708,91089.0
3183,1.6530799999999999,1.10575,-1.73817,63159.0
3184,3.97611,0.20753899999999997,0.915811,7752200000.0
3185,8.12364,0.232456,1.75888,63159.0
3186,1.129,1.41561,-0.48381199999999996,189460.0
3187,0.958466,1.10896,0.17618499999999998,21054.0
3188,2.08494,1.0959999999999999,0.696645,91089.0
3189,1.3412600000000001,1.2637,0.9266549999999999,189460.0
3190,1.13679,1.61398,-1.33972,43793.0
3191,2.26113,0.46634200000000003,0.309054,189460.0
3192,4.18542,0.326367,-0.115369,63159.0
3193,3.0793,1.7078,1.1747100000000001,7018.6
3194,1.36342,1.31139,-0.168266,394080.0
3195,3.97244,0.254504,0.42605299999999996,95731000.0
3196,6.70495,0.199965,-0.513185,131370.0
3197,1.28698,0.5808949999999999,-0.23649,3374.3
3198,6.846769999999999,0.332332,0.24680700000000003,63159.0
3199,1.42723,1.19535,1.51005,7018.6
3200,5.0258,0.232981,0.547473,394080.0
3201,1.31418,1.13319,-1.35335,91089.0
3202,0.635421,1.53475,0.722697,1124.9
3203,0.779077,1.1914200000000001,1.45621,7018.6
3204,2.99404,1.27975,-0.617518,63159.0
3205,3.8892300000000004,0.42093500000000006,0.20932399999999998,568360.0
3206,2.88253,0.033821300000000006,0.29218099999999997,14599.0
3207,1.93157,0.275814,0.235983,131370.0
3208,1.27249,1.93356,1.56085,4866.5
3209,10.0313,0.244231,1.89516,4866.5
3210,1.41631,1.14352,-0.453139,21054.0
3211,0.9354129999999999,0.7913100000000001,-0.529209,10122.0
3212,1.1238299999999999,1.30792,0.214586,91089.0
3213,3.9399599999999997,0.420703,0.676535,43793.0
3214,1.3419299999999998,1.37001,0.275672,43793.0
3215,1.2777100000000001,0.639235,0.0312353,91089.0
3216,4.7054800000000006,0.21664,-0.0464566,394080.0
3217,0.870402,0.752807,0.6209520000000001,21054.0
3218,0.608815,1.7880200000000002,1.14468,2339.7
3219,4.6281099999999995,0.45703699999999997,1.56352,21054.0
3220,3.7095300000000004,0.373697,-0.39584,189460.0
3221,3.9852300000000005,0.462733,-0.166108,568360.0
3222,0.8162010000000001,0.901337,-0.217137,3374.3
3223,2.2680700000000003,0.11608900000000001,-0.72139,287170000.0
3224,12.8983,0.164553,0.7713899999999999,7018.6
3225,3.8158199999999995,0.26174899999999995,0.681791,15343000.0
3226,3.0477,1.06451,-0.610316,30365.0
3227,1.8713400000000002,0.384635,1.0782100000000001,189460.0
3228,1.2787600000000001,1.1464,0.69306,14599.0
3229,1.3453600000000001,0.511946,-0.155054,91089.0
3230,0.629949,1.6579099999999998,-1.47379,3374.3
3231,0.846966,1.3449200000000001,0.356189,7018.6
3232,5.31625,0.34744,-0.174066,568360.0
3233,0.8831950000000001,0.594303,-0.295299,10122.0
3234,1.5742,1.3409200000000001,-1.0361799999999999,131370.0
3235,0.764886,1.91881,0.513946,14599.0
3236,1.54014,0.06958769999999999,1.41425,7018.6
3237,0.6698569999999999,1.26006,0.10557000000000001,2339.7
3238,2.40626,1.8929,0.345435,21054.0
3239,1.53245,1.2750700000000001,0.275115,131370.0
3240,2.324,0.297254,-0.285011,43793.0
3241,1.02485,1.83975,0.026157200000000002,10122.0
3242,1.3663299999999998,1.48191,1.9764099999999998,3374.3
3243,2.33049,0.585584,-0.1726,10122.0
3244,0.683747,1.78347,0.44449799999999995,63159.0
3245,38.7204,0.254447,0.194661,63159.0
3246,1.9041,0.9598969999999999,-0.36641799999999997,131370.0
3247,12.4745,0.23122399999999999,1.54712,21054.0
3248,12.6686,0.284096,1.26179,46025000.0
3249,1.49024,1.50511,-0.34392399999999995,30365.0
3250,7.02228,0.282086,0.6820069999999999,14599.0
3251,0.95624,1.77319,0.442921,7018.6
3252,2.77908,0.155249,1.49512,7018.6
3253,1.26147,0.429046,1.0046,7018.6
3254,0.930168,1.9634,1.47547,7018.6
3255,1.69812,1.7836,-1.22668,63159.0
3256,1.23258,0.686284,-0.667633,819690.0
3257,0.992038,0.514324,0.940541,1622.3
3258,1.25196,1.7834900000000002,-0.847261,7018.6
3259,1.48803,0.764992,0.47877,10122.0
3260,3.94985,0.309084,1.80113,2339.7
3261,1.32645,0.583349,-0.0451531,10122.0
3262,1.03094,1.49216,-0.7955270000000001,30365.0
3263,1.22149,1.2666,-1.3829,63159.0
3264,0.8367870000000001,1.63648,1.09735,10122.0
3265,1.3919700000000002,0.601912,1.07239,63159.0
3266,1.37667,0.62854,-0.193149,273250.0
3267,5.20768,0.239279,1.4908,2339.7
3268,0.665934,1.29935,-1.3083,4866.5
3269,1.04047,1.0215100000000001,-0.296158,21054.0
3270,3.19505,0.2,0.508523,7018.6
3271,0.96198,1.62228,-1.74955,21054.0
3272,0.709095,1.77752,-0.570652,21054.0
3273,0.9210360000000001,0.521884,1.10461,4866.5
3274,7.842239999999999,0.245626,1.7949599999999999,14599.0
3275,3.7183,0.270367,0.0674674,21054.0
3276,0.702565,1.7499900000000002,-1.5606,568360.0
3277,3.90755,0.122957,0.202381,394080.0
3278,6.856960000000001,0.25269400000000003,0.8607940000000001,394080.0
3279,1.56542,1.05108,1.0703,273250.0
3280,0.744025,1.71195,-0.611642,43793.0
3281,1.74269,1.34609,1.1854200000000001,63159.0
3282,2.02754,0.440611,1.35712,7018.6
3283,2.36488,0.496004,1.7254900000000002,30365.0
3284,1.19907,1.74248,0.267541,43793.0
3285,2.44295,0.481662,0.534942,63159.0
3286,1.09022,1.74836,-0.219295,30365.0
3287,1.16083,0.7695420000000001,1.2379200000000001,10122.0
3288,0.779321,1.65782,0.52494,14599.0
3289,3.14137,0.24405900000000003,0.5514359999999999,14599.0
3290,14.7519,0.322402,1.9312900000000002,4866.5
3291,1.1831,0.297716,1.09865,7018.6
3292,0.857159,0.8395790000000001,-0.129779,14599.0
3293,1.58828,0.15326099999999998,-0.191606,30365.0
3294,2.30078,0.45326400000000006,-0.472707,861470000.0
3295,2.28939,1.33741,0.407561,91089.0
3296,1.5568799999999998,0.894425,-1.3727200000000002,273250.0
3297,3.4782599999999997,0.281978,1.3030000000000002,10122.0
3298,1.0006899999999999,1.96805,-0.791064,21054.0
3299,1.3196700000000001,1.91927,-0.7732020000000001,43793.0
3300,1.04203,1.41432,-0.9105989999999999,21054.0
3301,2.23693,0.273776,-0.41225900000000004,21054.0
3302,1.3323200000000002,0.799353,1.9297400000000002,1622.3
3303,0.739378,1.57362,0.510831,63159.0
3304,1.8053400000000002,0.474602,1.29693,273250.0
3305,2.90176,0.900603,0.530559,568360.0
3306,0.9809680000000001,1.9419,1.30149,4866.5
3307,7.2053899999999995,0.30027,0.126831,1182200.0
3308,2.53717,0.23274,1.0419399999999999,7018.6
3309,1.19725,1.06522,-0.271129,394080.0
3310,1.7448299999999999,0.44975299999999996,-0.102985,819690.0
3311,0.9357209999999999,0.8245979999999999,-1.25509,189460.0
3312,0.8679120000000001,1.2986,-0.0930757,4866.5
3313,1.018,0.896546,-0.00738977,10122.0
3314,2.0185,0.338258,0.871704,21054.0
3315,6.962510000000001,0.27572800000000003,1.44222,21054.0
3316,8.256269999999999,0.31548200000000004,0.517212,189460.0
3317,3.9252300000000004,0.2366,1.56123,43793.0
3318,11.8111,0.222273,-0.757901,30365.0
3319,1.2668700000000002,1.21835,-1.7125099999999998,819690.0
3320,1.35315,1.09788,-0.723618,273250.0
3321,3.00094,0.603233,0.81429,14599.0
3322,1.31195,0.364282,0.28986799999999996,1182200.0
3323,1.09379,0.666115,1.57216,7018.6
3324,5.63938,0.32009699999999996,1.79213,91089.0
3325,0.572084,1.45359,0.9484,1124.9
3326,2.19007,1.50779,1.43234,3374.3
3327,2.3454599999999997,0.163518,1.75475,91089.0
3328,1.57435,0.8507459999999999,-0.49155200000000004,30365.0
3329,1.89753,0.310541,1.1473799999999998,4866.5
3330,1.4944600000000001,1.6929400000000001,0.280955,43793.0
3331,1.4238899999999999,0.257548,0.414887,43793.0
3332,1.0051,1.8420400000000001,0.706531,10122.0
3333,3.6782,0.269858,1.6948400000000001,7018.6
3334,2.01145,0.273875,1.8803400000000001,10122.0
3335,3.77892,1.98118,0.064565,14599.0
3336,3.30651,0.512304,1.3613,10122.0
3337,1.03769,0.18881900000000001,1.8656700000000002,2339.7
3338,1.1834,1.00142,-0.977224,131370.0
3339,0.749235,1.01286,0.337289,7018.6
3340,1.0618299999999998,1.32218,0.401541,3374.3
3341,1.8308799999999998,0.292072,1.4631100000000001,4866.5
3342,2.73294,0.7321840000000001,0.620787,63159.0
3343,1.54114,0.5997319999999999,0.390658,91089.0
3344,1.2129,1.49337,-0.772831,189460.0
3345,1.04406,1.82548,-0.5462640000000001,30365.0
3346,1.19258,1.57982,0.358916,131370.0
3347,1.00411,0.7940649999999999,1.7541799999999999,3374.3
3348,1.61341,0.382965,0.326922,15343000.0
3349,1.58212,1.68481,-0.016107399999999997,14599.0
3350,1.34884,1.84655,-1.33679,14599.0
3351,1.09218,1.2354100000000001,1.8717400000000002,3374.3
3352,1.50749,0.28036500000000003,1.8435700000000002,7018.6
3353,0.7834760000000001,1.6073600000000001,1.67572,30365.0
3354,1.9946400000000002,0.939725,0.7552840000000001,14599.0
3355,0.79403,0.978308,-0.608122,7018.6
3356,1.0503,1.15198,0.32107600000000003,1705000.0
3357,0.580046,1.94537,1.8248900000000001,4866.5
3358,0.653616,1.56229,1.65261,4866.5
3359,0.935486,1.9686700000000001,0.361667,14599.0
3360,0.884484,0.42062200000000005,0.665041,1622.3
3361,0.660805,1.46231,-0.23987600000000003,2339.7
3362,5.45491,1.7380400000000003,-0.735984,14599.0
3363,0.9797629999999999,1.4661,-0.667838,189460.0
3364,0.873764,1.34594,1.8755099999999998,4866.5
3365,1.47876,0.623684,1.30065,30365.0
3366,1.07471,1.10542,-1.64042,273250.0
3367,1.60271,0.7016140000000001,1.0490899999999999,14599.0
3368,0.766897,0.920502,-0.877301,91089.0
3369,0.61439,1.59953,0.815578,3374.3
3370,1.30094,1.83857,-1.3209,14599.0
3371,2.20511,1.02942,0.308184,3546300.0
3372,1.16639,1.8421900000000002,-1.91386,30365.0
3373,2.5351,0.474238,1.14462,7018.6
3374,1.28233,0.88641,1.63863,2339.7
3375,4.6211,0.35375300000000004,-0.422983,14599.0
3376,5.16346,0.257351,0.274354,63159.0
3377,3.6233199999999997,0.222306,0.733155,394080.0
3378,0.669078,1.11335,0.275281,2339.7
3379,1.1036700000000002,0.433646,1.79102,7018.6
3380,2.12184,1.8492400000000002,-1.2798200000000002,7018.6
3381,2.4445,0.257542,-0.0357424,63159.0
3382,5.9581,0.452376,0.417042,189460.0
3383,1.0096399999999999,0.9279959999999999,-0.00806093,43793.0
3384,8.574069999999999,0.2668,-0.4271,63159.0
3385,2.48922,1.07792,0.915323,91089.0
3386,0.647926,1.83388,-0.433539,7018.6
3387,1.75236,1.97465,-0.744997,21054.0
3388,0.813966,1.8614400000000002,1.51316,3374.3
3389,3.90335,0.274233,0.6971069999999999,394080.0
3390,0.841561,1.8570099999999998,0.388013,14599.0
3391,0.56828,1.5229,-1.47315,1124.9
3392,8.431460000000001,0.20905700000000002,0.6440359999999999,394080.0
3393,0.9429200000000001,0.619525,1.20635,10122.0
3394,0.778508,1.2233399999999999,0.018525299999999998,43793.0
3395,6.79626,0.23414699999999997,0.42461899999999997,30365.0
3396,5.53006,0.33081900000000003,0.6955479999999999,414170000.0
3397,6.27307,0.41638800000000004,0.9772860000000001,21054.0
3398,1.4611399999999999,0.379373,0.57896,394080.0
3399,3.94256,0.37555,1.48705,273250.0
3400,4.11384,0.522273,0.206827,63159.0
3401,7.073980000000001,0.175482,1.07938,10122.0
3402,0.856075,1.05416,0.910792,4866.5
3403,3.6850300000000002,0.56193,-0.711666,91089.0
3404,2.04351,0.803715,-0.569002,273250.0
3405,1.03435,1.3883,-0.30642199999999997,43793.0
3406,1.6986700000000001,0.465525,0.608954,131370.0
3407,2.5552099999999998,1.6246200000000002,-1.3911,43793.0
3408,5.00269,0.10759400000000001,1.5823200000000002,7018.6
3409,2.10445,0.12853599999999998,0.262631,273250.0
3410,0.813267,1.49284,0.780267,819690.0
3411,1.13639,1.83818,-0.125278,43793.0
3412,4.98663,0.30796599999999996,1.63696,14599.0
3413,42.8914,0.262211,-0.317623,131370.0
3414,1.89255,0.46575600000000006,1.85476,14599.0
3415,1.47656,1.7973299999999999,-0.9038280000000001,30365.0
3416,1.3476700000000001,1.98983,-0.5690390000000001,14599.0
3417,7.09788,0.23685100000000003,1.3472,189460.0
3418,0.9124899999999999,1.27433,0.05919730000000001,3374.3
3419,2.1005700000000003,1.65503,-0.9378639999999999,43793.0
3420,6.15989,0.16531099999999999,0.556337,2339.7
3421,3.8278,0.023754499999999998,0.9657180000000001,43793.0
3422,3.56437,0.412962,0.28315500000000005,10122.0
3423,2.36922,0.356113,-0.566168,91089.0
3424,3.83461,0.282565,-0.618063,15343000.0
3425,13.5927,0.259781,0.0218988,91089.0
3426,1.6699400000000002,1.29941,0.6015510000000001,21054.0
3427,2.7928599999999997,0.0969883,0.343538,189460.0
3428,0.743888,1.9971599999999998,0.325533,7018.6
3429,3.27013,0.25363600000000003,0.80752,131370.0
3430,6.913589999999999,0.246144,1.23642,14599.0
3431,1.2501799999999998,1.5262799999999999,1.38307,2339.7
3432,2.4210700000000003,0.32172199999999995,-0.658798,568360.0
3433,8.329930000000001,0.244497,0.849152,10122.0
3434,3.49192,0.244036,0.773668,5114500.0
3435,1.0596,0.204439,-0.501727,1622.3
3436,9.72449,0.26209899999999997,1.6103399999999999,1182200.0
3437,0.757074,0.8427469999999999,0.7979069999999999,10122.0
3438,11.6297,0.26375,1.62067,43793.0
3439,0.951549,1.77233,-0.842772,91089.0
3440,5.40489,0.284171,0.018093400000000003,22127000.0
3441,1.4747,1.2822,0.07415110000000001,91089.0
3442,1.32948,0.601655,0.80335,3374.3
3443,0.9138,1.2463600000000001,1.82145,3374.3
3444,0.789177,0.9439290000000001,-0.646397,10122.0
3445,5.8872,0.24733400000000003,1.58396,2339.7
3446,3.2698,0.280634,0.964191,63159.0
3447,5.33524,0.348567,1.6144399999999999,10122.0
3448,1.73836,0.602953,-0.34063699999999997,131370.0
3449,1.33889,0.527758,-0.31256799999999996,30365.0
3450,1.8220900000000002,0.634522,0.661118,15343000.0
3451,5.19044,0.24456999999999998,-0.018565,14599.0
3452,10.3538,0.26806599999999997,1.56663,43793.0
3453,3.16856,1.2050299999999998,0.16638599999999998,273250.0
3454,0.844609,1.8518400000000002,-0.212943,14599.0
3455,17.2929,0.296856,0.9221280000000001,91089.0
3456,7.6310899999999995,0.212617,1.27235,131370.0
3457,0.753288,0.799666,0.120617,10122.0
3458,5.70235,0.217768,0.449454,3546300.0
3459,0.8332870000000001,1.76767,0.664612,4866.5
3460,1.6916099999999998,1.4890299999999999,-1.46698,189460.0
3461,5.88046,0.109553,1.37829,4866.5
3462,1.34395,0.803655,1.43933,4866.5
3463,0.832599,1.69583,-1.59876,91089.0
3464,1.04059,0.221931,0.547882,63159.0
3465,1.2045,0.478835,-0.19517,1124.9
3466,3.12908,0.0175358,1.68186,7018.6
3467,1.16745,1.75183,1.53572,7018.6
3468,0.8749180000000001,1.24167,1.8868099999999999,3374.3
3469,1.37913,1.42767,1.14487,4866.5
3470,3.89535,0.157177,0.527205,21054.0
3471,0.8777940000000001,1.5177,-0.11426900000000001,63159.0
3472,4.63513,0.17438399999999998,0.14514000000000002,30365.0
3473,5.25045,0.17783,1.24522,10122.0
3474,3.21061,0.187611,1.30348,91089.0
3475,1.64488,0.6725939999999999,-0.110492,43793.0
3476,0.958656,1.70333,-0.291957,91089.0
3477,0.888826,1.30926,-0.9512649999999999,1182200.0
3478,1.73472,0.06301230000000001,1.49809,30365.0
3479,1.30148,0.279395,-0.114336,189460.0
3480,4.17446,0.364912,1.43054,21054.0
3481,0.9314290000000001,1.9782799999999998,0.6207550000000001,3374.3
3482,14.1538,0.318033,0.430727,63159.0
3483,2.86634,0.30140700000000004,-1.0981,63159.0
3484,1.8478,1.19938,0.422729,21054.0
3485,1.82492,0.256228,0.102524,7018.6
3486,11.0748,0.22036799999999998,1.38449,30365.0
3487,10.3245,0.239931,0.314788,1182200.0
3488,1.77682,0.153829,1.13436,10122.0
3489,0.9360959999999999,0.348164,1.84627,30365.0
3490,2.07365,0.556991,1.9230200000000002,21054.0
3491,0.586255,1.37523,1.63086,1622.3
3492,3.9426,0.291159,0.238196,14599.0
3493,0.9259069999999999,0.929369,0.81457,14599.0
3494,1.30029,0.243546,1.58972,21054.0
3495,1.33113,0.37135100000000004,0.75498,7018.6
3496,4.92399,0.324999,1.39069,30365.0
3497,1.15248,1.53798,-0.043681199999999996,21054.0
3498,5.345219999999999,0.25233099999999997,-0.23506799999999997,63159.0
3499,6.54979,0.147998,1.83932,14599.0
3500,2.74992,0.152357,0.924458,819690.0
3501,0.7446050000000001,1.1084399999999999,-0.20124,43793.0
3502,0.959791,1.9161299999999999,-0.457611,21054.0
3503,4.79323,0.26355700000000004,0.0559212,15343000.0
3504,0.685285,1.13352,-0.632655,7018.6
